Transaction Number,Transaction Date,Property ID,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Floor,Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"11-1370-2006","2006-08-28 00:00:00","60891","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","2925000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Sports City Swimming Academy","1","1","",""
"11-1371-2006","2006-08-28 00:00:00","93768","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","2000000","988.18","988.18","","","","Marina Mall Metro Station","Marina Mall","Sports City Swimming Academy","1","1","",""
"11-1372-2006","2006-08-28 00:00:00","89579","Sales","Sale","Ready","Free Hold","Residential","Marsa Dubai","Land","Residential Flats","65000000","3518.14","3518.14","","","","Marina Towers","Marina Mall","Burj Al Arab","1","1","","TORCH TOWER"
"11-1373-2006","2006-08-28 00:00:00","37689","Sales","Sale","Ready","Non Free Hold","Residential","Hor Al Anz","Land","Residential","2200000","246.19","246.19","","","","Abu Hail Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1374-2006","2006-08-28 00:00:00","29336","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","5400000","936.18","936.18","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1375-2006","2006-08-29 00:00:00","86628","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","2100000","955.92","955.92","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","1","1","",""
"11-1376-2006","2006-08-29 00:00:00","130625","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","2300000","1305.71","1305.71","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","1","1","",""
"11-1377-2006","2006-08-29 00:00:00","86664","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","2000000","817.58","817.58","","","","Marina Mall Metro Station","Marina Mall","Sports City Swimming Academy","1","1","",""
"11-1378-2006","2006-08-29 00:00:00","62761","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","3750000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1379-2006","2006-08-29 00:00:00","86455","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","2100000","1001.71","1001.71","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","2","1","",""
"11-138-2006","2006-02-04 00:00:00","83564","Sales","Sale","Ready","Non Free Hold","Residential","Al Mezhar First","Land","Residential","2603160","2015.34","2015.34","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","9","",""
"11-1380-2006","2006-08-29 00:00:00","62760","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","3750000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1381-2006","2006-08-29 00:00:00","76317","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","3225000","1393.55","1393.55","","","","Dubai Internet City","Mall of the Emirates","Burj Al Arab","1","2","",""
"11-1382-2006","2006-08-29 00:00:00","86447","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","2050000","932.38","932.38","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","1","1","",""
"11-1383-2006","2006-08-29 00:00:00","87253","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","2000000","1024.06","1024.06","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","1","1","",""
"11-1384-2006","2006-08-29 00:00:00","87284","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","2100000","987.36","987.36","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","1","1","",""
"11-1385-2006","2006-08-29 00:00:00","93770","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","2100000","1001.95","1001.95","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","1","1","",""
"11-1386-2006","2006-08-29 00:00:00","86831","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","2050000","934.11","934.11","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","2","1","",""
"11-1387-2006","2006-08-29 00:00:00","87699","Sales","Sale","Ready","Free Hold","Residential","Al Thanyah Third","Land","","210000000","5517.23","5517.23","","","","Nakheel Metro Station","Marina Mall","Burj Al Arab","1","1","",""
"11-1388-2006","2006-08-29 00:00:00","87695","Sales","Sale","Ready","Free Hold","Residential","Al Thanyah Third","Land","","238000000","5136.89","5136.89","","","","Dubai Internet City","Marina Mall","Burj Al Arab","1","1","",""
"11-1389-2006","2006-08-30 00:00:00","64286","Sales","Sale","Ready","Free Hold","Commercial","Al Thanayah Fourth","Land","Commercial","11800000","1492.64","1492.64","","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"11-139-2006","2006-02-04 00:00:00","61692","Sales","Sale","Ready","Non Free Hold","Commercial","Trade Center First","Land","Commercial","260000000","929.03","929.03","","","","Financial Centre","Dubai Mall","Burj Khalifa","1","1","",""
"11-1390-2006","2006-08-30 00:00:00","87367","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","2100000","987.91","1098.46","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","2","1","",""
"11-1391-2006","2006-08-30 00:00:00","74602","Sales","Sale","Ready","Non Free Hold","Residential","Abu Hail","Land","Residential","1800000","232.26","232.26","","","","Abu Baker Al Siddique Metro Station","","Dubai International Airport","1","1","",""
"11-1392-2006","2006-08-30 00:00:00","86976","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","4300000","988.62","988.62","","","","Damac Properties","Marina Mall","Sports City Swimming Academy","2","1","",""
"11-1393-2006","2006-08-30 00:00:00","96306","Sales","Sale","Ready","Free Hold","Residential","Marsa Dubai","Land","Residential Flats","20026152","4035.99","4035.99","","","","Dubai Marina","Marina Mall","Burj Al Arab","1","1","","ARIYANA"
"11-1394-2006","2006-08-30 00:00:00","65374","Sales","Sale","Ready","Non Free Hold","Residential","Al Wasl","Land","Residential","3300000","929.03","929.03","","","","Business Bay Metro Station","Dubai Mall","Burj Khalifa","1","1","",""
"11-1395-2006","2006-08-30 00:00:00","70834","Sales","Sale","Ready","Non Free Hold","Residential","Al Mezhar First","Land","Residential","5800000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1396-2006","2006-08-30 00:00:00","74622","Sales","Sale","Ready","Non Free Hold","Residential","Abu Hail","Land","Residential","1580000","232.26","232.26","","","","Abu Hail Metro Station","","Dubai International Airport","1","1","",""
"11-1397-2006","2006-08-30 00:00:00","86478","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","2100000","988.3","988.3","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","2","1","",""
"11-1398-2006","2006-08-30 00:00:00","86490","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","2000000","1025.57","1025.57","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","3","1","",""
"11-1399-2006","2006-09-03 00:00:00","70805","Sales","Sale","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","1800000","232.63","232.63","","","","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","1","12","",""
"11-14-2006","2006-01-03 00:00:00","72608","Sales","Sale","Ready","Non Free Hold","Residential","Al Mezhar First","Land","Residential","4500000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-140-2006","2006-02-04 00:00:00","27976","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1600000","672.34","672.34","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1400-2006","2006-09-03 00:00:00","86940","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","1900000","817.58","817.58","","","","Damac Properties","Marina Mall","Sports City Swimming Academy","2","1","",""
"11-1401-2006","2006-09-03 00:00:00","62997","Sales","Sale","Ready","Non Free Hold","Commercial","Al Rashidiya","Land","Commercial","1300000","334.45","334.45","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1402-2006","2006-09-03 00:00:00","87169","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","2000000","1023.38","1023.38","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","1","1","",""
"11-1404-2006","2006-09-03 00:00:00","38019","Sales","Sale","Ready","Non Free Hold","Commercial","Abu Hail","Land","Commercial","2250000","464.52","464.52","","","","Abu Baker Al Siddique Metro Station","","Dubai International Airport","1","1","",""
"11-1405-2006","2006-09-03 00:00:00","86875","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","2400000","1303.01","1303.01","","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"11-1406-2006","2006-09-04 00:00:00","86659","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","2100000","989.35","989.35","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","1","1","",""
"11-1407-2006","2006-09-04 00:00:00","86426","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","2100000","1001.54","1163.96","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","1","1","",""
"11-1408-2006","2006-09-04 00:00:00","86482","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","2400000","1303.01","1303.01","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","2","1","",""
"11-1409-2006","2006-09-04 00:00:00","86862","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","2000000","956.97","956.97","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","1","1","",""
"11-141-2006","2006-02-04 00:00:00","55704","Sales","Sale","Ready","Non Free Hold","Residential","Um Al Sheif","Land","Residential","4275000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1410-2006","2006-09-04 00:00:00","86941","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","1950000","933.03","933.03","","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"11-1411-2006","2006-09-04 00:00:00","16735","Sales","Sale","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","1750000","232.26","232.26","","","","","","","1","4","",""
"11-1412-2006","2006-09-04 00:00:00","24623","Sales","Sale","Ready","Non Free Hold","Residential","Al Mamzer","Land","Residential","3900000","929.03","929.03","","","","Al Qiyadah Metro Station","","Dubai International Airport","1","2","",""
"11-1413-2006","2006-09-04 00:00:00","55634","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","3000000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1414-2006","2006-09-04 00:00:00","87157","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","2100000","988.63","988.63","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","1","1","",""
"11-1415-2006","2006-09-04 00:00:00","87156","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","1950000","933.45","933.45","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","1","1","",""
"11-1416-2006","2006-09-04 00:00:00","86997","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","2050000","932.77","932.77","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","5","1","",""
"11-1417-2006","2006-09-04 00:00:00","87166","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","1950000","932.72","932.72","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","1","1","",""
"11-1418-2006","2006-09-04 00:00:00","87162","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","2100000","954.9","954.9","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","1","1","",""
"11-1419-2006","2006-09-04 00:00:00","94303","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","1950000","932.76","932.76","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","5","1","",""
"11-142-2006","2006-02-04 00:00:00","61777","Sales","Sale","Ready","Non Free Hold","Residential","Um Al Sheif","Land","Residential","4050000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1420-2006","2006-09-04 00:00:00","87006","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","2000000","988.02","988.02","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","5","1","",""
"11-1421-2006","2006-09-04 00:00:00","87003","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","2400000","1302.69","1302.69","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","5","1","",""
"11-1422-2006","2006-09-04 00:00:00","87008","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","2000000","1025.73","1025.73","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","5","1","",""
"11-1423-2006","2006-09-04 00:00:00","87007","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","1900000","817.42","817.42","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","5","1","",""
"11-1424-2006","2006-09-04 00:00:00","87002","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","2400000","1302.79","1302.79","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","5","1","",""
"11-1425-2006","2006-09-04 00:00:00","87000","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","2100000","1001.68","1001.68","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","5","1","",""
"11-1426-2006","2006-09-04 00:00:00","87005","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","2100000","1001.29","1001.29","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","5","1","",""
"11-1427-2006","2006-09-04 00:00:00","86459","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","1900000","817.6","817.6","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","1","1","",""
"11-1428-2006","2006-09-04 00:00:00","87004","Sales","Sale","Ready","Free Hold","Commercial","Al Thanyah Fifth","Land","Commercial","2100000","955.76","955.76","","","","Jumeirah Lakes Towers","Marina Mall","Sports City Swimming Academy","5","1","",""
