"address","location/lat","location/lng","name","numberOfGuests","pricing/rate/amount","pricing/rate/amount_formatted","pricing/rate/currency","pricing/rate/is_micros_accuracy","pricing/rate_type","pricing/rate_with_service_fee/amount","pricing/rate_with_service_fee/amount_formatted","pricing/rate_with_service_fee/currency","pricing/rate_with_service_fee/is_micros_accuracy","roomType","stars","url"
"Dubai, United Arab Emirates","25.09007","55.14898","Amazing 6Br apartment in Dubai Marina","12","15000","ﺩ.ﺇ15,000","AED","false","nightly","15000","ﺩ.ﺇ15,000","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/54008230"
"Dubai, United Arab Emirates","25.12682","55.12226","Luxury 5 bedroom villa in the Palm Jumeriah.","10","15000","ﺩ.ﺇ15,000","AED","false","nightly","15000","ﺩ.ﺇ15,000","AED","false","Entire villa",,"https://www.airbnb.com/rooms/53607097"
"Dubai, United Arab Emirates","25.10825","55.12171","Porto Cervo 7 Br signature villa in Palm","4","16000","ﺩ.ﺇ16,000","AED","false","nightly","16000","ﺩ.ﺇ16,000","AED","false","Entire villa",,"https://www.airbnb.com/rooms/50122713"
"Dubai, United Arab Emirates","25.19165","55.23293","Luxury sea view Palm Jumeirah","8","18365","ﺩ.ﺇ18,365","AED","false","nightly","18365","ﺩ.ﺇ18,365","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/30098722"
"دبي, United Arab Emirates","25.11321","55.13844","Iconic Luxurious Villa in Palm Jumeirah","12","16002","ﺩ.ﺇ16,002","AED","false","nightly","16002","ﺩ.ﺇ16,002","AED","false","Entire villa",,"https://www.airbnb.com/rooms/53888827"
"Dubai, United Arab Emirates","25.20926","55.27365","Presidential Penthouse","6","15000","ﺩ.ﺇ15,000","AED","false","nightly","15000","ﺩ.ﺇ15,000","AED","false","Room in hotel",,"https://www.airbnb.com/rooms/32014065"
"Dubai, United Arab Emirates","25.23","55.287","Three Bedroom Royal Penthouse","15","18180","ﺩ.ﺇ18,180","AED","false","nightly","18180","ﺩ.ﺇ18,180","AED","false","Room in hotel",,"https://www.airbnb.com/rooms/20972489"
"دبي, United Arab Emirates","25.12219","55.14193","VERSACE VILLA IN PALM JUMEIRAH","12","17500","ﺩ.ﺇ17,500","AED","false","nightly","17500","ﺩ.ﺇ17,500","AED","false","Entire home",,"https://www.airbnb.com/rooms/29142955"
"Dubai, United Arab Emirates","25.12795","55.13306","7 bedrooms villa Palm Jumeirah best price","16","15000","ﺩ.ﺇ15,000","AED","false","nightly","15000","ﺩ.ﺇ15,000","AED","false","Entire villa",,"https://www.airbnb.com/rooms/53871202"
"Dubai, United Arab Emirates","25.08774","55.14802","Lovely 3 bed room apartment","6","15000","ﺩ.ﺇ15,000","AED","false","nightly","15000","ﺩ.ﺇ15,000","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/51743884"
"دبي, United Arab Emirates","25.03993","55.16936","Diamond villa with pool luxuriously upgrade","10","15000","ﺩ.ﺇ15,000","AED","false","nightly","15000","ﺩ.ﺇ15,000","AED","false","Entire villa",,"https://www.airbnb.com/rooms/44604894"
"Dubai, United Arab Emirates","25.08826","55.14921","Master room available for couple with living area","2","15000","ﺩ.ﺇ15,000","AED","false","nightly","15000","ﺩ.ﺇ15,000","AED","false","Private room in rental unit",,"https://www.airbnb.com/rooms/51744384"
"Dubai, United Arab Emirates","25.19985","55.27164","","3","20000","ﺩ.ﺇ20,000","AED","false","nightly","20000","ﺩ.ﺇ20,000","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/23263724"
"Dubai, United Arab Emirates","25.11235","55.13131","Luxury Villa The Palm Jumeirah 1*","13","6244","ﺩ.ﺇ6,244","AED","false","nightly","6244","ﺩ.ﺇ6,244","AED","false","Entire home",,"https://www.airbnb.com/rooms/44663583"
"Dubai, United Arab Emirates","25.181","55.263","Fully Upgrade One Bedroom Apt Near to Brj Khalifa","3","5000","ﺩ.ﺇ5,000","AED","false","nightly","5000","ﺩ.ﺇ5,000","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/24500985"
"Dubai, United Arab Emirates","25.22323","55.25565","Luxury 2BR Villa on Jumeira near to La Mer Beach","4","9500","ﺩ.ﺇ9,500","AED","false","nightly","9500","ﺩ.ﺇ9,500","AED","false","Entire villa",,"https://www.airbnb.com/rooms/37442287"
"Dubai, United Arab Emirates","25.19344","55.27222","Elite Royal Suit | 3BRs | Full Burj Khalifa View","8","20000","ﺩ.ﺇ20,000","AED","false","nightly","20000","ﺩ.ﺇ20,000","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/48684800"
"Dubai, United Arab Emirates","25.23372","55.31631","ONE BEDROOM APARTMENT NEAR AL BADER MINI MART BY LUXURY BOOKINGS","2","12411","ﺩ.ﺇ12,411","AED","false","nightly","12411","ﺩ.ﺇ12,411","AED","false","Room in aparthotel",,"https://www.airbnb.com/rooms/578678947612270300"
"دبي, United Arab Emirates","25.11664","55.12611","Beatiful 5BRVilla on Palm Jumeirah Front  B","11","7346","ﺩ.ﺇ7,346","AED","false","nightly","7346","ﺩ.ﺇ7,346","AED","false","Entire home",,"https://www.airbnb.com/rooms/30502181"
"Dubai, United Arab Emirates","25.08474","55.14853","Premium one bed room apartment Marina city view","2","8081","ﺩ.ﺇ8,081","AED","false","nightly","8081","ﺩ.ﺇ8,081","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/47746230"
"Dubai, United Arab Emirates","25.20408","55.27152","5 bedrooms villa with private Beach and pool","10","6000","ﺩ.ﺇ6,000","AED","false","nightly","6000","ﺩ.ﺇ6,000","AED","false","Entire villa",,"https://www.airbnb.com/rooms/54012148"
"Dubai, United Arab Emirates","25.18513","55.26191","Effortlessly Luxurious 4BR villa with huge Terrace","10","8000","ﺩ.ﺇ8,000","AED","false","nightly","8000","ﺩ.ﺇ8,000","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/49892221"
"دبي, United Arab Emirates","25.11657","55.19499","Havana Villas Al Barsha","7","5750","ﺩ.ﺇ5,750","AED","false","nightly","5750","ﺩ.ﺇ5,750","AED","false","Entire villa",,"https://www.airbnb.com/rooms/47469701"
"Dubai, United Arab Emirates","25.05771","55.16061","Luxury 6BR The Palm Jumeirah Front P","10","7346","ﺩ.ﺇ7,346","AED","false","nightly","7346","ﺩ.ﺇ7,346","AED","false","Entire home",,"https://www.airbnb.com/rooms/44834806"
"Dubai, United Arab Emirates","25.126","55.132","5 Bedroom Modern Beachfront Villa","10","7500","ﺩ.ﺇ7,500","AED","false","nightly","7500","ﺩ.ﺇ7,500","AED","false","Entire villa",,"https://www.airbnb.com/rooms/48164977"
"Dubai, United Arab Emirates","25.12084","55.14069","Modern 5 BR Beachfront Villa - Fully Furnished","10","7500","ﺩ.ﺇ7,500","AED","false","nightly","7500","ﺩ.ﺇ7,500","AED","false","Entire home",,"https://www.airbnb.com/rooms/48048886"
"دبي, United Arab Emirates","25.20059","55.26968","Luxury Living. Address Skyview 2 Bedroom ready","5","5999","ﺩ.ﺇ5,999","AED","false","nightly","5999","ﺩ.ﺇ5,999","AED","false","Entire condo",,"https://www.airbnb.com/rooms/54228171"
"Dubai, United Arab Emirates","25.27452","55.3237","Grand Excelsior, Business Suite with Lounge Access","2","10000","ﺩ.ﺇ10,000","AED","false","nightly","10000","ﺩ.ﺇ10,000","AED","false","Room in hotel",,"https://www.airbnb.com/rooms/39297201"
"Dubai, United Arab Emirates","25.13003","55.11688","OCEANVIEW HOLIDAY HOMES - Modern Beachfront Villa","10","7500","ﺩ.ﺇ7,500","AED","false","nightly","7500","ﺩ.ﺇ7,500","AED","false","Entire villa",,"https://www.airbnb.com/rooms/44281163"
"Dubai, United Arab Emirates","25.1314","55.11769","OCEANVIEW Beachfront Villa with private pool","10","7500","ﺩ.ﺇ7,500","AED","false","nightly","7500","ﺩ.ﺇ7,500","AED","false","Entire bungalow",,"https://www.airbnb.com/rooms/44393989"
"Dubai, United Arab Emirates","25.12635","55.13563","6 bedrooms  Luxury Villa Palm Jumeirah","12","10000","ﺩ.ﺇ10,000","AED","false","nightly","10000","ﺩ.ﺇ10,000","AED","false","Entire villa",,"https://www.airbnb.com/rooms/50333887"
"Dubai, United Arab Emirates","25.12434","55.13833","Luxurry Villa 4BR on the Palm Jumeirah","14","5498","ﺩ.ﺇ5,498","AED","false","nightly","5498","ﺩ.ﺇ5,498","AED","false","Entire home",,"https://www.airbnb.com/rooms/38891405"
"Dubai, United Arab Emirates","25.12458","55.13431","Palm Jumeirah, Garden Homes Villa","10","6000","ﺩ.ﺇ6,000","AED","false","nightly","6000","ﺩ.ﺇ6,000","AED","false","Entire villa",,"https://www.airbnb.com/rooms/53553911"
"Dubai, United Arab Emirates","25.07563","55.13109","Cozy home with incredible views","4","10000","ﺩ.ﺇ10,000","AED","false","nightly","10000","ﺩ.ﺇ10,000","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/45577500"
"Dubai, United Arab Emirates","25.097","55.13893","Luxury Seaview with Balcony SunriseBay Marina","8","21303","ﺩ.ﺇ21,303","AED","false","nightly","21303","ﺩ.ﺇ21,303","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/53856193"
"Dubai, United Arab Emirates","25.19825","55.27269","Elite Royal Palace |  Burj Khalifa & Fountain View","10","23810","ﺩ.ﺇ23,810","AED","false","nightly","23810","ﺩ.ﺇ23,810","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/50058263"
"Dubai, United Arab Emirates","25.195","55.272","Royal Suit | Full Burj Khalifa & Fountain View","8","19048","ﺩ.ﺇ19,048","AED","false","nightly","19048","ﺩ.ﺇ19,048","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/52605193"
"Dubai, United Arab Emirates","25.11104","55.12942","5 BR Private Villa - Pool | Beach | Kayak | BBQ","10","23750","ﺩ.ﺇ23,750","AED","false","nightly","23750","ﺩ.ﺇ23,750","AED","false","Entire villa",,"https://www.airbnb.com/rooms/46003222"
"Dubai, United Arab Emirates","25.22692","55.34276","Royal Versace Villa","5","21000","ﺩ.ﺇ21,000","AED","false","nightly","21000","ﺩ.ﺇ21,000","AED","false","Entire villa",,"https://www.airbnb.com/rooms/26129254"
"دبي, United Arab Emirates","25.10159","55.17261","Belle Vue Penthouse by Luxury Explorers Collection","12","25000","ﺩ.ﺇ25,000","AED","false","nightly","25000","ﺩ.ﺇ25,000","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/53209526"
"Dubai, United Arab Emirates","25.11299","55.13851","Лучший отдых на пальме!","12","25000","ﺩ.ﺇ25,000","AED","false","nightly","25000","ﺩ.ﺇ25,000","AED","false","Entire villa",,"https://www.airbnb.com/rooms/52430706"
"Dubai, United Arab Emirates","25.06001","55.12845","5 stars villa in Jumeirah with airport car","16","25000","ﺩ.ﺇ25,000","AED","false","nightly","25000","ﺩ.ﺇ25,000","AED","false","Entire villa",,"https://www.airbnb.com/rooms/42443094"
"Dubai, United Arab Emirates","25.24114","55.35147","Mike's Villa in Garhoud","3","25000","ﺩ.ﺇ25,000","AED","false","nightly","25000","ﺩ.ﺇ25,000","AED","false","Private room in villa",,"https://www.airbnb.com/rooms/31187565"
"Dubai, United Arab Emirates","25.27483","55.3019","Stylish Studio Apartment, Palm Views East - Palm Jumeirah","2","7346","ﺩ.ﺇ7,346","AED","false","nightly","7346","ﺩ.ﺇ7,346","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/20822199"
"Dubai, United Arab Emirates","25.11274","55.13953","Attractive Modern Villa in the Palm with Pool","12","20832","ﺩ.ﺇ20,832","AED","false","nightly","20832","ﺩ.ﺇ20,832","AED","false","Entire villa",,"https://www.airbnb.com/rooms/45632306"
"Dubai, United Arab Emirates","25.07024","55.13374","OverLUX Dubai  pool private till 12 persons all","11","5313","ﺩ.ﺇ5,313","AED","false","nightly","5313","ﺩ.ﺇ5,313","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/29806985"
"Dubai, United Arab Emirates","25.07969","55.13821","Stunning Penthouse/ Full Marina View/ Bills Paid","8","10000","ﺩ.ﺇ10,000","AED","false","nightly","10000","ﺩ.ﺇ10,000","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/50909643"
"Dubai, United Arab Emirates","25.12556","55.15372","Royal Bay","3","8228","ﺩ.ﺇ8,228","AED","false","nightly","8228","ﺩ.ﺇ8,228","AED","false","Entire serviced apartment",,"https://www.airbnb.com/rooms/22568743"
"Dubai, United Arab Emirates","25.07801","55.13397","Breathtaking Four Bedroom Apartment","8","6599","ﺩ.ﺇ6,599","AED","false","nightly","6599","ﺩ.ﺇ6,599","AED","false","Entire vacation home",,"https://www.airbnb.com/rooms/53283001"
"Dubai, United Arab Emirates","25.03322","55.20281","Brand New Studio in IMPZ","2","5000","ﺩ.ﺇ5,000","AED","false","nightly","5000","ﺩ.ﺇ5,000","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/37222943"
"Dubai, United Arab Emirates","25.07671","55.13533","COZY 5 BEDROOM APARTMENT IN MARINA, DUBAI","10","9000","ﺩ.ﺇ9,000","AED","false","nightly","9000","ﺩ.ﺇ9,000","AED","false","Entire serviced apartment",,"https://www.airbnb.com/rooms/53855038"
"Dubai, United Arab Emirates","25.06897","55.12841","Presidential townhouse with swimming pool","10","8929","ﺩ.ﺇ8,929","AED","false","nightly","8929","ﺩ.ﺇ8,929","AED","false","Entire townhouse",,"https://www.airbnb.com/rooms/40576930"
"Dubai, United Arab Emirates","25.10897","55.12897","5BR Villa in The Palm Jumeirah front B","8","6060","ﺩ.ﺇ6,060","AED","false","nightly","6060","ﺩ.ﺇ6,060","AED","false","Entire home",,"https://www.airbnb.com/rooms/45357909"
"Dubai, United Arab Emirates","25.07119","55.12818","presidential duplex apartment","8","6000","ﺩ.ﺇ6,000","AED","false","nightly","6000","ﺩ.ﺇ6,000","AED","false","Entire serviced apartment",,"https://www.airbnb.com/rooms/22441439"
"Dubai, United Arab Emirates","25.06867","55.1627","Botanica Villa by Luxury Explorers Collection","13","30000","ﺩ.ﺇ30,000","AED","false","nightly","30000","ﺩ.ﺇ30,000","AED","false","Entire villa",,"https://www.airbnb.com/rooms/53710161"
"Dubai, United Arab Emirates","25.18708","55.28348","Studio for rent Damac Maison Canal Views 9000 aed","1","9000","ﺩ.ﺇ9,000","AED","false","nightly","9000","ﺩ.ﺇ9,000","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/54010294"
"Dubai, United Arab Emirates","25.1327","55.12649","OFF White Signature villa 6BR+maid","13","27000","ﺩ.ﺇ27,000","AED","false","nightly","27000","ﺩ.ﺇ27,000","AED","false","Entire villa",,"https://www.airbnb.com/rooms/52645062"
"Dubai, United Arab Emirates","25.1859","55.27379","Clover Bussines","4","30000","ﺩ.ﺇ30,000","AED","false","nightly","30000","ﺩ.ﺇ30,000","AED","false","Private room in cabin",,"https://www.airbnb.com/rooms/46288290"
"Dubai, UAE, United Arab Emirates","25.0804","55.11956","Julius Suite","6","30000","ﺩ.ﺇ30,000","AED","false","nightly","30000","ﺩ.ﺇ30,000","AED","false","Entire serviced apartment",,"https://www.airbnb.com/rooms/33773538"
"Dubai, United Arab Emirates","25.2747","55.32196","Grand Excelsior Deira, Exec. Suite - Lounge Access","2","10000","ﺩ.ﺇ10,000","AED","false","nightly","10000","ﺩ.ﺇ10,000","AED","false","Room in hotel",,"https://www.airbnb.com/rooms/39297256"
"Dubai, United Arab Emirates","25.12268","55.1231","The best villa for new year eve!","16","30000","ﺩ.ﺇ30,000","AED","false","nightly","30000","ﺩ.ﺇ30,000","AED","false","Entire villa",,"https://www.airbnb.com/rooms/54033103"
"Dubai, United Arab Emirates","25.11601","55.19702","al barsha","2","5500","ﺩ.ﺇ5,500","AED","false","nightly","5500","ﺩ.ﺇ5,500","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/29337674"
"دبي, United Arab Emirates","25.09938","55.1699","Lovely 2 bed room serviced apartment","4","10000","ﺩ.ﺇ10,000","AED","false","nightly","10000","ﺩ.ﺇ10,000","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/51215697"
"Dubai, Business Bay, United Arab Emirates","24.98815","55.29188","3 BR FENDI FURNITURE, Damac Heights, Dubai Marina","6","9999","ﺩ.ﺇ9,999","AED","false","nightly","9999","ﺩ.ﺇ9,999","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/27825175"
"Dubai, United Arab Emirates","25.0881","55.14889","Lovely 2-Bedroom services apartment with pool","4","10000","ﺩ.ﺇ10,000","AED","false","nightly","10000","ﺩ.ﺇ10,000","AED","false","Entire serviced apartment",,"https://www.airbnb.com/rooms/50940839"
"Dubai, United Arab Emirates","25.07515","55.14426","Clean Modern Studio with Marina View","2","9183","ﺩ.ﺇ9,183","AED","false","nightly","9183","ﺩ.ﺇ9,183","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/45825170"
"Dubai, United Arab Emirates","25.0879","55.14728","1 bedroom flat for rent in Dubai marina","2","8000","ﺩ.ﺇ8,000","AED","false","nightly","8000","ﺩ.ﺇ8,000","AED","false","Private room in rental unit",,"https://www.airbnb.com/rooms/24147153"
"Dubai, United Arab Emirates","25.07624","55.14264","Cozy Three Bedroom Apartment in The Marina, Dubai","6","6000","ﺩ.ﺇ6,000","AED","false","nightly","6000","ﺩ.ﺇ6,000","AED","false","Entire serviced apartment",,"https://www.airbnb.com/rooms/53636249"
"دبي, United Arab Emirates","25.23215","55.26628","Vacation House with 5+1 BHK with the private pool","10","7000","ﺩ.ﺇ7,000","AED","false","nightly","7000","ﺩ.ﺇ7,000","AED","false","Entire villa",,"https://www.airbnb.com/rooms/54080238"
"Dubai, United Arab Emirates","25.11968","55.12202","ULTRA LUXURY FURNSIHED VILLA-BEACH ACCESS","12","12000","ﺩ.ﺇ12,000","AED","false","nightly","12000","ﺩ.ﺇ12,000","AED","false","Entire villa",,"https://www.airbnb.com/rooms/47281889"
"Dubai, United Arab Emirates","25.15795","55.42321","save your money and time","2","5000","ﺩ.ﺇ5,000","AED","false","nightly","5000","ﺩ.ﺇ5,000","AED","false","Private room in rental unit",,"https://www.airbnb.com/rooms/41161989"
"Dubai, United Arab Emirates","25.29519","55.36841","Full Furnished room in a 2BK  with all amenities","2","8000","ﺩ.ﺇ8,000","AED","false","nightly","8000","ﺩ.ﺇ8,000","AED","false","Private room in rental unit",,"https://www.airbnb.com/rooms/51597814"
"Dubai, United Arab Emirates","25.12721","55.13275","Family Home on The Beach","8","7346","ﺩ.ﺇ7,346","AED","false","nightly","7346","ﺩ.ﺇ7,346","AED","false","Entire villa",,"https://www.airbnb.com/rooms/2891368"
"Dubai, United Arab Emirates","25.12729","55.13055","Grand Luxury Villa in Island of the Palm","12","13200","ﺩ.ﺇ13,200","AED","false","nightly","13200","ﺩ.ﺇ13,200","AED","false","Entire villa",,"https://www.airbnb.com/rooms/45696265"
"Dubai, United Arab Emirates","25.18642","55.2744","Apartment For rent in Dubai Marina","4","8000","ﺩ.ﺇ8,000","AED","false","nightly","8000","ﺩ.ﺇ8,000","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/42651804"
"Dubai, United Arab Emirates","25.07944","55.13683","Address fountain JBR 1 bedroom luxury","3","6000","ﺩ.ﺇ6,000","AED","false","nightly","6000","ﺩ.ﺇ6,000","AED","false","Entire vacation home",,"https://www.airbnb.com/rooms/53986983"
"Dubai, United Arab Emirates","25.04104","55.24965","More services can be provided upon request.","4","6000","ﺩ.ﺇ6,000","AED","false","nightly","6000","ﺩ.ﺇ6,000","AED","false","Entire condo",,"https://www.airbnb.com/rooms/47382280"
"Dubai, United Arab Emirates","25.06944","55.13343","Apartment for rent","4","7400","ﺩ.ﺇ7,400","AED","false","nightly","7400","ﺩ.ﺇ7,400","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/49011768"
"Dubai, United Arab Emirates","25.11","55.219","villa four bedroom spring 1","8","10000","ﺩ.ﺇ10,000","AED","false","nightly","10000","ﺩ.ﺇ10,000","AED","false","Entire villa",,"https://www.airbnb.com/rooms/32098438"
